MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932773,0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3731.4110000,-0.5591491,0.0848166,-0.0664566
MsgID.LOCAL_VELOCITY,3731.4110000,0.0000071,0.0000332,0.0000802
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932765,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3731.6610000,-0.4962526,0.2226729,-0.1058401
MsgID.LOCAL_VELOCITY,3731.6610000,0.0000008,0.0000101,-0.0000502
MsgID.GLOBAL_POSITION,0.0000000,-122.3957484,37.7932772,0.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3731.9110000,-0.5402640,0.3507607,-0.1427945
MsgID.LOCAL_VELOCITY,3731.9110000,-0.0000389,0.0000052,0.0000620
MsgID.GLOBAL_POSITION,0.0000000,-122.3957482,37.7932762,0.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3732.1620000,-0.5925732,0.3257599,-0.1516708
MsgID.LOCAL_VELOCITY,3732.1620000,-0.0000071,0.0000569,0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3957482,37.7932762,0.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3732.4120000,-0.5925732,0.3257599,-0.1516708
MsgID.LOCAL_VELOCITY,3732.4120000,-0.0000071,0.0000569,0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3957482,37.7932762,0.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3732.6620000,-0.5925732,0.3257599,-0.1516708
MsgID.LOCAL_VELOCITY,3732.6620000,-0.0000071,0.0000569,0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3957482,37.7932762,0.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3732.9120000,-0.5925732,0.3257599,-0.1516708
MsgID.LOCAL_VELOCITY,3732.9120000,-0.0000071,0.0000569,0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3957486,37.7932758,0.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3733.1620000,-0.6732748,0.1057092,-0.1806424
MsgID.LOCAL_VELOCITY,3733.1620000,0.0000029,0.0000029,-0.0000072
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932754,0.1800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3733.4120000,-0.6732748,0.1057092,-0.1806424
MsgID.LOCAL_VELOCITY,3733.4120000,0.0000029,0.0000029,-0.0000072
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932754,0.1800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3733.6620000,-0.6732748,0.1057092,-0.1806424
MsgID.LOCAL_VELOCITY,3733.6620000,0.0000029,0.0000029,-0.0000072
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932757,0.1870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3733.9120000,-0.3876695,0.1701360,-0.1794150
MsgID.LOCAL_VELOCITY,3733.9120000,-0.0000305,-0.0000033,0.0000638
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932780,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3734.1620000,-0.4759446,0.1800598,-0.1605799
MsgID.LOCAL_VELOCITY,3734.1620000,-0.0013428,-0.0003851,0.0001150
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932769,0.1520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3734.4120000,-0.5136243,0.3154739,-0.1397012
MsgID.LOCAL_VELOCITY,3734.4120000,0.0000047,0.0000403,0.0000864
MsgID.GLOBAL_POSITION,0.0000000,-122.3957478,37.7932769,0.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3734.6620000,-0.5241987,0.3169433,-0.1148389
MsgID.LOCAL_VELOCITY,3734.6620000,-0.0000346,0.0000006,0.0000619
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7932766,0.1060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3734.9120000,-0.5643166,0.2154603,-0.0960428
MsgID.LOCAL_VELOCITY,3734.9120000,-0.0000310,-0.0000028,0.0000609
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932765,0.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3735.1630000,-0.4958710,0.2146946,-0.0836912
MsgID.LOCAL_VELOCITY,3735.1630000,-0.0000196,-0.0000125,0.0000085
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7932772,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3735.4130000,-0.5238818,0.3055502,-0.0843119
MsgID.LOCAL_VELOCITY,3735.4130000,0.0000145,0.0000174,-0.0000314
MsgID.GLOBAL_POSITION,0.0000000,-122.3957479,37.7932762,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3735.6630000,-0.6694266,0.3279640,-0.1003086
MsgID.LOCAL_VELOCITY,3735.6630000,-0.0000054,0.0000190,-0.0000540
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932754,0.1090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3735.9130000,-0.6698794,0.1365567,-0.1264992
MsgID.LOCAL_VELOCITY,3735.9130000,-0.0004974,0.0002156,-0.0000214
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932756,0.1390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3736.1630000,-0.5504245,0.1264467,-0.1630691
MsgID.LOCAL_VELOCITY,3736.1630000,-0.0000238,-0.0000088,0.0000610
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932773,0.1750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3736.4130000,-0.3846427,0.1550590,-0.1947017
MsgID.LOCAL_VELOCITY,3736.4130000,-0.0000232,-0.0000112,0.0000624
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932777,0.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3736.6630000,-0.5236619,0.2048743,-0.2222952
MsgID.LOCAL_VELOCITY,3736.6630000,-0.0000215,0.0000182,-0.0000921
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932770,0.2280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3736.9130000,-0.4144256,0.2144566,-0.2337797
MsgID.LOCAL_VELOCITY,3736.9130000,-0.0000003,0.0000142,-0.0000854
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932781,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3737.1630000,-0.4515685,0.2143945,-0.2305208
MsgID.LOCAL_VELOCITY,3737.1630000,-0.0000471,-0.0000123,0.0002296
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932769,0.2250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3737.4130000,-0.5436271,0.2143531,-0.2142186
MsgID.LOCAL_VELOCITY,3737.4130000,-0.0000362,0.0001570,0.0000729
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932766,0.2040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3737.6630000,-0.0532668,0.2336211,-0.1849965
MsgID.LOCAL_VELOCITY,3737.6630000,-0.0000136,0.0000044,-0.0000803
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932778,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3737.9130000,0.0390051,0.2218657,-0.1536560
MsgID.LOCAL_VELOCITY,3737.9130000,-0.0000053,0.0000113,-0.0001054
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932776,0.1390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3738.1640000,-0.1227602,0.0431244,-0.1169090
MsgID.LOCAL_VELOCITY,3738.1640000,-0.0000366,-0.0000025,-0.0000213
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932761,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932777,0.0000000
MsgID.LOCAL_POSITION,3738.4140000,-0.2287951,0.1151156,-0.0881692
MsgID.LOCAL_VELOCITY,3738.4140000,-0.0000257,0.0000174,-0.0000760
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932757,0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3738.6640000,-0.0900864,0.2033221,-0.0631812
MsgID.LOCAL_VELOCITY,3738.6640000,-0.0010036,-0.0000241,-0.0001075
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932777,0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3738.9140000,0.0497153,0.0934779,-0.0500090
MsgID.LOCAL_VELOCITY,3738.9140000,-0.0000101,0.0000139,-0.0000293
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932780,0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3739.1640000,0.0497218,0.0426174,-0.0452105
MsgID.LOCAL_VELOCITY,3739.1640000,-0.0000121,0.0000136,-0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932784,0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932777,0.0000000
MsgID.LOCAL_POSITION,3739.4140000,0.0807271,0.0857272,-0.0488944
MsgID.LOCAL_VELOCITY,3739.4140000,-0.0000053,0.0000165,0.0000214
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932779,0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3739.6640000,-0.0778434,0.1274297,-0.0568112
MsgID.LOCAL_VELOCITY,3739.6640000,-0.0000186,0.0000168,0.0000382
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932767,0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3739.9140000,-0.1224757,0.3478632,-0.0675278
MsgID.LOCAL_VELOCITY,3739.9140000,0.0000016,-0.0003052,-0.0019318
MsgID.GLOBAL_POSITION,0.0000000,-122.3957480,37.7932764,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,3740.1640000,-0.2030479,0.3383844,-0.0782451
MsgID.LOCAL_VELOCITY,3740.1640000,0.0003799,-0.0039060,-0.0475280
MsgID.GLOBAL_POSITION,0.0000000,-122.3957478,37.7932755,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932777,0.0000000
MsgID.LOCAL_POSITION,3740.4140000,-0.2780323,0.3957849,-0.1068896
MsgID.LOCAL_VELOCITY,3740.4140000,0.0137460,-0.0266654,-0.1255362
MsgID.GLOBAL_POSITION,0.0000000,-122.3957478,37.7932753,0.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0300000,-0.2000000
MsgID.LOCAL_POSITION,3740.6640000,-0.1813624,0.2951711,-0.1502972
MsgID.LOCAL_VELOCITY,3740.6640000,0.0365434,-0.0416144,-0.2255138
MsgID.GLOBAL_POSITION,0.0000000,-122.3957489,37.7932771,0.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-0.0400000,-0.2500000
MsgID.LOCAL_POSITION,3740.9140000,0.0579032,0.2587150,-0.2227121
MsgID.LOCAL_VELOCITY,3740.9140000,0.0415908,-0.0450668,-0.3254197
MsgID.GLOBAL_POSITION,0.0000000,-122.3957492,37.7932780,0.2580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0400000,-0.3500000
MsgID.LOCAL_POSITION,3741.1640000,-0.0857984,0.1416893,-0.3167321
MsgID.LOCAL_VELOCITY,3741.1640000,0.0175396,-0.0408482,-0.4760346
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932762,0.3640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0300000,-0.4900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932777,0.0000000
MsgID.LOCAL_POSITION,3741.4140000,-0.1957526,0.0752447,-0.4494041
MsgID.LOCAL_VELOCITY,3741.4140000,0.0151006,-0.0273444,-0.5519837
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932763,0.5090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0200000,-0.6500000
MsgID.LOCAL_POSITION,3741.6650000,-0.0749459,0.2054745,-0.6013170
MsgID.LOCAL_VELOCITY,3741.6650000,0.0322196,-0.0176254,-0.7051011
MsgID.GLOBAL_POSITION,0.0000000,-122.3957496,37.7932777,0.6690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0100000,-0.6800000
MsgID.LOCAL_POSITION,3741.9150000,0.1137696,0.1660485,-0.7885666
MsgID.LOCAL_VELOCITY,3741.9150000,0.0275817,-0.0204170,-0.7752161
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932789,0.8650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-0.7900000
MsgID.LOCAL_POSITION,3742.1650000,0.0832947,0.1566732,-0.9742100
MsgID.LOCAL_VELOCITY,3742.1650000,0.0069563,-0.0185379,-0.8701603
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932779,1.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.9400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932777,0.0000000
MsgID.LOCAL_POSITION,3742.4150000,-0.0397950,0.1790560,-1.2147958
MsgID.LOCAL_VELOCITY,3742.4150000,0.0548983,-0.0190453,-0.9622797
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932771,1.3070000
MsgID.LOCAL_VELOCITY,0.0000000,0.3600000,-0.0300000,-1.0000000
MsgID.LOCAL_POSITION,3742.6650000,-0.0496644,0.1133978,-1.4342866
MsgID.LOCAL_VELOCITY,3742.6650000,1.0795200,-0.0531490,-1.0166647
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932782,1.5310000
MsgID.LOCAL_VELOCITY,0.0000000,1.7200000,-0.0600000,-1.0700000
MsgID.LOCAL_POSITION,3742.9150000,0.4903792,-0.0576446,-1.7004430
MsgID.LOCAL_VELOCITY,3742.9150000,2.6487582,-0.0700129,-1.1254797
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932854,1.8050000
MsgID.LOCAL_VELOCITY,0.0000000,3.1600000,-0.0500000,-1.1800000
MsgID.LOCAL_POSITION,3743.1650000,1.3706011,0.0483502,-1.9526913
MsgID.LOCAL_VELOCITY,3743.1650000,3.8122690,-0.0360230,-1.2828699
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932936,2.0690000
MsgID.LOCAL_VELOCITY,0.0000000,4.2600000,-0.0200000,-1.3000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932777,0.0000000
MsgID.LOCAL_POSITION,3743.4150000,2.5114830,0.1489950,-2.2726378
MsgID.LOCAL_VELOCITY,3743.4150000,4.9488120,-0.0678098,-1.3756592
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7933049,2.3990000
MsgID.LOCAL_VELOCITY,0.0000000,5.1000000,-0.1100000,-1.3600000
MsgID.LOCAL_POSITION,3743.6650000,3.6887448,0.0963029,-2.5676584
MsgID.LOCAL_VELOCITY,3743.6650000,4.8973117,-0.1613784,-1.3215066
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7933152,2.6730000
MsgID.LOCAL_VELOCITY,0.0000000,4.5700000,-0.1700000,-0.9100000
MsgID.LOCAL_POSITION,3743.9150000,4.9408741,0.0273127,-2.7371056
MsgID.LOCAL_VELOCITY,3743.9150000,3.9446411,-0.1633820,-0.0440363
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933259,2.7220000
MsgID.LOCAL_VELOCITY,0.0000000,3.4300000,-0.1400000,0.2300000
MsgID.LOCAL_POSITION,3744.1650000,5.8001351,-0.0051594,-2.6838973
MsgID.LOCAL_VELOCITY,3744.1650000,2.5848761,-0.1109403,0.2478503
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933316,2.6650000
MsgID.LOCAL_VELOCITY,0.0000000,1.9300000,-0.0800000,0.1300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932777,0.0000000
MsgID.LOCAL_POSITION,3744.4150000,6.1299458,-0.0265798,-2.6688998
MsgID.LOCAL_VELOCITY,3744.4150000,0.9085290,-0.0555068,-0.0328055
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7933333,2.6790000
MsgID.LOCAL_VELOCITY,0.0000000,0.3500000,-0.0300000,-0.0300000
